Longitude,Latitude,Elevation,Area,Farmland,Forest,Grassland,Shrubland,Wetland,Impervious,Bareland,Snow and ice,Clay,Sand,Silt,MAP,MAT,Radiation_intensity,DOC,RA_ligDOM,DA_ligDOM,DA_DOM,AImod,DBEC,NOSC,G
13.412367,48.94165,788,43.98291071,0.001783815,0.79359643,0.200526712,1.29732E-05,7.78392E-05,0.003969798,6.4866E-06,2.59464E-05,40,20,40,1208,6.13333321,127.25,4.9,0.558522274,0.998334758,0.999244254,0.253822238,0.586378493,0.033296154,59.3510596
13.412367,48.94165,788,43.98291071,0.001783815,0.79359643,0.200526712,1.29732E-05,7.78392E-05,0.003969798,6.4866E-06,2.59464E-05,40,20,40,1208,6.13333321,127.25,2.2,0.572471172,0.998355524,0.999257236,0.246646783,0.573519541,0.048869698,58.90721362
13.412367,48.94165,788,43.98291071,0.001783815,0.79359643,0.200526712,1.29732E-05,7.78392E-05,0.003969798,6.4866E-06,2.59464E-05,40,20,40,1208,6.13333321,127.25,3.3,0.50029375,0.998160688,0.999253458,0.217657503,0.570452934,-0.004102515,60.41692167
13.412367,48.94165,788,43.98291071,0.001783815,0.79359643,0.200526712,1.29732E-05,7.78392E-05,0.003969798,6.4866E-06,2.59464E-05,40,20,40,1208,6.13333321,127.25,2.3,0.497203514,0.997877835,0.999141768,0.217396384,0.569469966,-0.025533133,61.0276943
13.412367,48.94165,788,43.98291071,0.001783815,0.79359643,0.200526712,1.29732E-05,7.78392E-05,0.003969798,6.4866E-06,2.59464E-05,40,20,40,1208,6.13333321,127.25,5.1,0.537759901,0.998009011,0.999153195,0.232127435,0.570465261,0.011974735,59.95872005
13.412367,48.94165,788,43.98291071,0.001783815,0.79359643,0.200526712,1.29732E-05,7.78392E-05,0.003969798,6.4866E-06,2.59464E-05,40,20,40,1208,6.13333321,127.25,4.3,0.542380045,0.998159259,0.999203653,0.236289789,0.573413529,0.018236128,59.78027036
13.412367,48.94165,788,43.98291071,0.001783815,0.79359643,0.200526712,1.29732E-05,7.78392E-05,0.003969798,6.4866E-06,2.59464E-05,40,20,40,1208,6.13333321,127.25,4.6,0.544029614,0.998159931,0.999183197,0.231544728,0.565978,0.00878478,60.04963378
13.411567,48.945233,798,25.08621293,0.000940459,0.789629005,0.206297834,1.29719E-05,7.78311E-05,0.00297704,6.48593E-06,5.83733E-05,20,42,38,1219,6.05416679,127.25,0.3,0.478716031,0.996178172,0.998671106,0.179814106,0.521667776,-0.120300198,63.72855566
13.412233,48.9424,790,43.91733489,0.001576233,0.793150196,0.201316771,1.29731E-05,7.78387E-05,0.003820582,6.48656E-06,3.89193E-05,20,42,38,1219,6.05416679,127.25,10.2,0.589077734,0.998794464,0.999412223,0.283966778,0.607110617,0.075556617,58.14663642
13.412233,48.9434,790,43.91733489,0.00124537,0.791763691,0.203293745,1.29726E-05,7.78357E-05,0.003560981,6.4863E-06,3.89178E-05,20,42,38,1219,6.05416679,127.25,25.2,0.606462784,0.998712765,0.999372064,0.276916259,0.596387299,0.115461393,57.00935031
-84.279151,35.95722,292,2.998133232,0.001744305,0.761705657,0.169642246,1.7101E-05,0.014364868,0.051337301,0.001188522,0,24,49,27,1220,14.01666641,162.9166667,0.45,0.445146284,0.996911652,0.997895232,0.166005225,0.536197323,0.009525521,60.02852266
-84.279151,35.95722,292,2.998133232,0.001744305,0.761705657,0.169642246,1.7101E-05,0.014364868,0.051337301,0.001188522,0,24,49,27,1220,14.01666641,162.9166667,0.45,0.345923249,0.994854703,0.993462434,0.120548195,0.512233195,-0.076721028,62.48654929
13.417417,48.9493,818,4.889048188,0.000265907,0.759567803,0.239705816,0,7.78266E-05,0.000324277,0,5.83699E-05,20,42,38,1230,6.0291667,127.25,4.8,0.562385469,0.998461304,0.9992923,0.244692517,0.576369727,0.04935336,58.89342925
13.417417,48.9493,818,4.889048188,0.000265907,0.759567803,0.239705816,0,7.78266E-05,0.000324277,0,5.83699E-05,20,42,38,1230,6.0291667,127.25,3.9,0.559424777,0.998136466,0.999149713,0.24448685,0.575738353,0.030673839,59.42579559
13.417417,48.9493,818,4.889048188,0.000265907,0.759567803,0.239705816,0,7.78266E-05,0.000324277,0,5.83699E-05,20,42,38,1230,6.0291667,127.25,2,0.506705221,0.998137699,0.99923062,0.213896322,0.562340804,-0.006453717,60.48393095
13.417417,48.9493,818,4.889048188,0.000265907,0.759567803,0.239705816,0,7.78266E-05,0.000324277,0,5.83699E-05,20,42,38,1230,6.0291667,127.25,3.6,0.546330324,0.998117342,0.999169494,0.233307077,0.566352376,0.002951097,60.21589375
13.417417,48.9493,818,4.889048188,0.000265907,0.759567803,0.239705816,0,7.78266E-05,0.000324277,0,5.83699E-05,20,42,38,1230,6.0291667,127.25,2.8,0.544883968,0.998151448,0.999179794,0.235097274,0.567859788,-0.006174269,60.47596665
13.417417,48.9493,818,4.889048188,0.000265907,0.759567803,0.239705816,0,7.78266E-05,0.000324277,0,5.83699E-05,20,42,38,1230,6.0291667,127.25,3.6,0.590055212,0.998390064,0.999226901,0.265696664,0.584559738,0.041252245,59.12431101
13.417417,48.9493,818,4.889048188,0.000265907,0.759567803,0.239705816,0,7.78266E-05,0.000324277,0,5.83699E-05,20,42,38,1230,6.0291667,127.25,3.3,0.537862412,0.998190457,0.999225424,0.239391614,0.578893173,0.019126156,59.75490456
13.417417,48.9493,818,4.889048188,0.000265907,0.759567803,0.239705816,0,7.78266E-05,0.000324277,0,5.83699E-05,20,42,38,1230,6.0291667,127.25,3.2,0.514430012,0.998241681,0.999283192,0.223663698,0.573554735,0.027023781,59.52982224
13.417417,48.9493,818,4.889048188,0.000265907,0.759567803,0.239705816,0,7.78266E-05,0.000324277,0,5.83699E-05,20,42,38,1230,6.0291667,127.25,2.3,0.528855706,0.998144974,0.999213724,0.230426998,0.571636888,0.004112125,60.18280444
13.417417,48.9493,818,4.889048188,0.000265907,0.759567803,0.239705816,0,7.78266E-05,0.000324277,0,5.83699E-05,20,42,38,1230,6.0291667,127.25,4.6,0.524317045,0.998002708,0.999171199,0.226105002,0.568929272,0.000847419,60.27584855
13.417417,48.9493,818,4.889048188,0.000265907,0.759567803,0.239705816,0,7.78266E-05,0.000324277,0,5.83699E-05,20,42,38,1230,6.0291667,127.25,3.6,0.527412079,0.997772835,0.999059132,0.226407079,0.566235635,-0.011036565,60.6145421
-84.358178,35.966287,239,71.43200063,0.00173798,0.767923912,0.205105514,0,0.003794855,0.020831839,0.000605901,0,24,49,27,1244,13.91666698,163.8333333,2.58,0.322590489,0.997569903,0.999212706,0.13083126,0.568592196,0.120561778,56.86398934
-84.358178,35.966287,239,71.43200063,0.00173798,0.767923912,0.205105514,0,0.003794855,0.020831839,0.000605901,0,24,49,27,1244,13.91666698,163.8333333,3.18,0.316839188,0.997838611,0.999241874,0.128772276,0.566727248,0.101028045,57.42070072
-84.358178,35.966287,239,71.43200063,0.00173798,0.767923912,0.205105514,0,0.003794855,0.020831839,0.000605901,0,24,49,27,1244,13.91666698,163.8333333,3.33,0.317936649,0.997797025,0.999239927,0.128667298,0.565024325,0.093927278,57.62307257
-81.0367,25.37493,10,3.466897725,0,0.833130681,0.032984,0.05051821,0.083367109,0,0,0,10,75,15,1246,24.03333282,200.0833333,12.99,0.496908543,0.997677709,0.998968185,0.207013089,0.583970674,0.20735428,54.39040301
-81.0367,25.37493,10,3.466897725,0,0.833130681,0.032984,0.05051821,0.083367109,0,0,0,10,75,15,1246,24.03333282,200.0833333,12.17,0.483112364,0.997716053,0.99901203,0.19991465,0.579838837,0.185108333,55.02441251
-81.0367,25.37493,10,3.466897725,0,0.833130681,0.032984,0.05051821,0.083367109,0,0,0,10,75,15,1246,24.03333282,200.0833333,15.06,0.483781792,0.997661655,0.998982682,0.199776364,0.579089744,0.181917027,55.11536473
-83.422778,33.946667,171,1482.40976,0.002860038,0.527505393,0.284459371,4.08577E-05,0.011873243,0.172403086,0.000858011,0,24,49,27,1256,16.69583321,179.5,4.03,0.421560309,0.997673526,0.999103807,0.165698351,0.561402449,0.125629418,56.71956158
-83.422778,33.946667,171,1482.40976,0.002860038,0.527505393,0.284459371,4.08577E-05,0.011873243,0.172403086,0.000858011,0,24,49,27,1256,16.69583321,179.5,3.83,0.419818567,0.997442207,0.998997548,0.163969186,0.560406881,0.127763143,56.65875042
-83.422778,33.946667,171,1482.40976,0.002860038,0.527505393,0.284459371,4.08577E-05,0.011873243,0.172403086,0.000858011,0,24,49,27,1256,16.69583321,179.5,2.64,0.41132008,0.997861686,0.999138818,0.16274444,0.559805083,0.099728824,57.45772853
-81.827892,31.6546586,12,50274.33601,0.009652053,0.779475581,0.14158974,0.002244256,0.028105796,0.034970062,0.003962514,0,10,76,14,1264,19.36666679,185,2.26,0.439913263,0.997115588,0.998821683,0.1683185,0.552216925,0.095704414,57.57242419
-81.827892,31.6546586,12,50274.33601,0.009652053,0.779475581,0.14158974,0.002244256,0.028105796,0.034970062,0.003962514,0,10,76,14,1264,19.36666679,185,2.52,0.435519183,0.996940221,0.998805542,0.164631404,0.547821659,0.080168509,58.0151975
-81.827892,31.6546586,12,50274.33601,0.009652053,0.779475581,0.14158974,0.002244256,0.028105796,0.034970062,0.003962514,0,10,76,14,1264,19.36666679,185,2.04,0.436711107,0.997077413,0.998713619,0.165841014,0.549121764,0.082641938,57.94470476
-123.5855556,43.43138889,129,177.1129415,0.013855343,0.872459974,0.106670234,6.50825E-05,5.06197E-05,0.00587912,0.001019626,0,24,49,27,1267,11.61666679,164.6666667,2.56,0.520847478,0.997658834,0.998302976,0.209968906,0.57024381,0.156720262,55.83347255
-123.5855556,43.43138889,129,177.1129415,0.013855343,0.872459974,0.106670234,6.50825E-05,5.06197E-05,0.00587912,0.001019626,0,24,49,27,1267,11.61666679,164.6666667,2.47,0.513750555,0.997784457,0.998222901,0.205510458,0.569364845,0.165329526,55.58810852
-123.5855556,43.43138889,129,177.1129415,0.013855343,0.872459974,0.106670234,6.50825E-05,5.06197E-05,0.00587912,0.001019626,0,24,49,27,1267,11.61666679,164.6666667,2.27,0.503294908,0.997653781,0.997562633,0.2023562,0.56835324,0.14604118,56.13782638
13.420567,48.95135,826,4.823490346,9.07935E-05,0.744818283,0.254695323,0,7.7823E-05,0.00025941,0,5.83673E-05,20,42,38,1283,5.7750001,117.25,1.9,0.51204965,0.998136978,0.99921362,0.218657527,0.56487402,-0.009416993,60.5683843
13.420567,48.95135,826,4.823490346,9.07935E-05,0.744818283,0.254695323,0,7.7823E-05,0.00025941,0,5.83673E-05,20,42,38,1283,5.7750001,117.25,3.5,0.549159455,0.998008466,0.999098934,0.231655263,0.562523276,-0.002357108,60.36717758
13.420567,48.95135,826,4.823490346,9.07935E-05,0.744818283,0.254695323,0,7.7823E-05,0.00025941,0,5.83673E-05,20,42,38,1283,5.7750001,117.25,2.6,0.557742998,0.998137337,0.999175068,0.237253345,0.566407747,0.013559295,59.91356011
13.420567,48.95135,826,4.823490346,9.07935E-05,0.744818283,0.254695323,0,7.7823E-05,0.00025941,0,5.83673E-05,20,42,38,1283,5.7750001,117.25,3.2,0.554853948,0.998291617,0.999140223,0.247486739,0.581399016,0.035962156,59.27507855
13.420567,48.95135,826,4.823490346,9.07935E-05,0.744818283,0.254695323,0,7.7823E-05,0.00025941,0,5.83673E-05,20,42,38,1283,5.7750001,117.25,2.5,0.517216735,0.998036227,0.99918282,0.22911309,0.574697046,-0.008105445,60.53100519
13.420567,48.95135,826,4.823490346,9.07935E-05,0.744818283,0.254695323,0,7.7823E-05,0.00025941,0,5.83673E-05,20,42,38,1283,5.7750001,117.25,3.1,0.519072069,0.998283148,0.999264847,0.227041836,0.573225215,0.010005093,60.01485484
13.420567,48.95135,826,4.823490346,9.07935E-05,0.744818283,0.254695323,0,7.7823E-05,0.00025941,0,5.83673E-05,20,42,38,1283,5.7750001,117.25,4.7,0.540415698,0.99810256,0.999178955,0.234346651,0.571904682,0.01493876,59.87424535
13.420567,48.95135,826,4.823490346,9.07935E-05,0.744818283,0.254695323,0,7.7823E-05,0.00025941,0,5.83673E-05,20,42,38,1283,5.7750001,117.25,3.8,0.531100334,0.997861363,0.999083146,0.229712058,0.568447066,-0.008367569,60.53847572
13.420567,48.95135,826,4.823490346,9.07935E-05,0.744818283,0.254695323,0,7.7823E-05,0.00025941,0,5.83673E-05,20,42,38,1283,5.7750001,117.25,4.9,0.534382445,0.998119614,0.999174549,0.233766791,0.575120826,0.024320555,59.60686417
13.420567,48.95135,826,4.823490346,9.07935E-05,0.744818283,0.254695323,0,7.7823E-05,0.00025941,0,5.83673E-05,20,42,38,1283,5.7750001,117.25,3.9,0.577413868,0.998351329,0.999239531,0.249928988,0.576331935,0.060172541,58.58508257
13.420567,48.95135,826,4.823490346,9.07935E-05,0.744818283,0.254695323,0,7.7823E-05,0.00025941,0,5.83673E-05,20,42,38,1283,5.7750001,117.25,2.2,0.557716807,0.998228862,0.99921247,0.240559403,0.571815878,0.032708639,59.36780379
13.42425,48.953433,869,4.404206084,9.07906E-05,0.730423279,0.269116283,0,7.78205E-05,0.000214006,0,7.78205E-05,20,42,38,1283,5.7750001,117.25,4.6,0.539210387,0.99811945,0.999172165,0.234700167,0.573889276,0.025544072,59.57199393
13.42425,48.953433,869,4.404206084,9.07906E-05,0.730423279,0.269116283,0,7.78205E-05,0.000214006,0,7.78205E-05,20,42,38,1283,5.7750001,117.25,3.9,0.554605483,0.998360244,0.999271588,0.242434063,0.577665539,0.04939885,58.89213278
13.42425,48.953433,869,4.404206084,9.07906E-05,0.730423279,0.269116283,0,7.78205E-05,0.000214006,0,7.78205E-05,20,42,38,1283,5.7750001,117.25,2,0.493048785,0.997936595,0.999172295,0.208535383,0.560820166,-0.024569169,61.00022133
13.42425,48.953433,869,4.404206084,9.07906E-05,0.730423279,0.269116283,0,7.78205E-05,0.000214006,0,7.78205E-05,20,42,38,1283,5.7750001,117.25,3.6,0.545469373,0.998132652,0.999163379,0.23388602,0.56742297,0.003974246,60.18673399
13.42425,48.953433,869,4.404206084,9.07906E-05,0.730423279,0.269116283,0,7.78205E-05,0.000214006,0,7.78205E-05,20,42,38,1283,5.7750001,117.25,2.5,0.539952881,0.99818343,0.999218686,0.230043736,0.566442848,0.010311787,60.00611408
13.42425,48.953433,869,4.404206084,9.07906E-05,0.730423279,0.269116283,0,7.78205E-05,0.000214006,0,7.78205E-05,20,42,38,1283,5.7750001,117.25,3,0.54922118,0.99819966,0.999204224,0.243769201,0.578067359,0.016795766,59.82132068
13.42425,48.953433,869,4.404206084,9.07906E-05,0.730423279,0.269116283,0,7.78205E-05,0.000214006,0,7.78205E-05,20,42,38,1283,5.7750001,117.25,3,0.554424255,0.998324501,0.999246038,0.246567459,0.579548792,0.026224611,59.55259859
13.42425,48.953433,869,4.404206084,9.07906E-05,0.730423279,0.269116283,0,7.78205E-05,0.000214006,0,7.78205E-05,20,42,38,1283,5.7750001,117.25,3,0.507573426,0.998081167,0.999201289,0.224208012,0.574644472,-0.002289619,60.36525413
13.42425,48.953433,869,4.404206084,9.07906E-05,0.730423279,0.269116283,0,7.78205E-05,0.000214006,0,7.78205E-05,20,42,38,1283,5.7750001,117.25,2.6,0.510976017,0.99797065,0.99915116,0.223283596,0.570908797,-0.009180632,60.56164802
13.42425,48.953433,869,4.404206084,9.07906E-05,0.730423279,0.269116283,0,7.78205E-05,0.000214006,0,7.78205E-05,20,42,38,1283,5.7750001,117.25,4.8,0.54591033,0.998096573,0.999152325,0.240133519,0.575277881,0.010695109,59.99518939
13.42425,48.953433,869,4.404206084,9.07906E-05,0.730423279,0.269116283,0,7.78205E-05,0.000214006,0,7.78205E-05,20,42,38,1283,5.7750001,117.25,3.5,0.539245646,0.998070571,0.99916735,0.234476892,0.571490686,0.006145548,60.12485187
-79.810873,33.131064,5,299.8962847,0.002584897,0.958278277,0.030176401,9.0843E-05,0.008630087,0.000181686,5.78092E-05,0,23,34,43,1286,17.84166718,177.75,12.83,0.580884617,0.99765923,0.998769647,0.228975494,0.564305262,0.151158836,55.99197318
-79.810873,33.131064,5,299.8962847,0.002584897,0.958278277,0.030176401,9.0843E-05,0.008630087,0.000181686,5.78092E-05,0,23,34,43,1286,17.84166718,177.75,13.02,0.577509398,0.997667306,0.998781119,0.228408486,0.566599517,0.165833683,55.57374004
-79.810873,33.131064,5,299.8962847,0.002584897,0.958278277,0.030176401,9.0843E-05,0.008630087,0.000181686,5.78092E-05,0,23,34,43,1286,17.84166718,177.75,13.43,0.561933515,0.997596425,0.998814241,0.218997557,0.559992781,0.13600924,56.42373665
-123.5541667,43.58611111,92,17737.33717,0.027108412,0.655601114,0.309119214,0.000358132,0.00012425,0.007126099,0.000562779,0,24,49,27,1296,12.16666698,161.4166667,1.38,0.387452635,0.99745236,0.998034425,0.152168259,0.560443459,0.116618363,56.97637666
-123.5541667,43.58611111,92,17737.33717,0.027108412,0.655601114,0.309119214,0.000358132,0.00012425,0.007126099,0.000562779,0,24,49,27,1296,12.16666698,161.4166667,1.31,0.386411479,0.997407305,0.997814234,0.151229429,0.558456185,0.105286399,57.29933763
-123.5541667,43.58611111,92,17737.33717,0.027108412,0.655601114,0.309119214,0.000358132,0.00012425,0.007126099,0.000562779,0,24,49,27,1296,12.16666698,161.4166667,1.31,0.368703657,0.997512067,0.9944359,0.145713603,0.561840487,0.116057887,56.99235023
13.426217,48.955683,888,4.338662398,8.43023E-05,0.715570629,0.283975436,0,7.78175E-05,0.000213998,0,7.78175E-05,20,42,38,1301,5.70416689,117.25,4.7,0.546578191,0.998038454,0.999119534,0.233123096,0.568916756,0.027586908,59.51377313
13.426217,48.955683,888,4.338662398,8.43023E-05,0.715570629,0.283975436,0,7.78175E-05,0.000213998,0,7.78175E-05,20,42,38,1301,5.70416689,117.25,3.2,0.548564128,0.998146303,0.999166611,0.238885004,0.573101751,0.01864772,59.76853998
13.426217,48.955683,888,4.338662398,8.43023E-05,0.715570629,0.283975436,0,7.78175E-05,0.000213998,0,7.78175E-05,20,42,38,1301,5.70416689,117.25,1.9,0.49919747,0.997775061,0.999107116,0.210975004,0.559542833,-0.034220874,61.27529492
13.426217,48.955683,888,4.338662398,8.43023E-05,0.715570629,0.283975436,0,7.78175E-05,0.000213998,0,7.78175E-05,20,42,38,1301,5.70416689,117.25,4,0.538693446,0.998137598,0.999172478,0.231640983,0.567446494,-0.003519673,60.40031069
13.426217,48.955683,888,4.338662398,8.43023E-05,0.715570629,0.283975436,0,7.78175E-05,0.000213998,0,7.78175E-05,20,42,38,1301,5.70416689,117.25,2.8,0.547991361,0.9979253,0.99908387,0.238460028,0.571354054,0.003796182,60.1918088
13.426217,48.955683,888,4.338662398,8.43023E-05,0.715570629,0.283975436,0,7.78175E-05,0.000213998,0,7.78175E-05,20,42,38,1301,5.70416689,117.25,3.4,0.548972053,0.99818294,0.999196286,0.245025855,0.579671815,0.017420524,59.80351506
13.426217,48.955683,888,4.338662398,8.43023E-05,0.715570629,0.283975436,0,7.78175E-05,0.000213998,0,7.78175E-05,20,42,38,1301,5.70416689,117.25,3.9,0.536561767,0.998239451,0.999172852,0.237559308,0.578530841,0.027710055,59.51026343
13.426217,48.955683,888,4.338662398,8.43023E-05,0.715570629,0.283975436,0,7.78175E-05,0.000213998,0,7.78175E-05,20,42,38,1301,5.70416689,117.25,2.7,0.528556744,0.998122299,0.999207522,0.23184772,0.573794133,0.009052308,60.04200921
13.426217,48.955683,888,4.338662398,8.43023E-05,0.715570629,0.283975436,0,7.78175E-05,0.000213998,0,7.78175E-05,20,42,38,1301,5.70416689,117.25,4.2,0.535938363,0.997757306,0.99903416,0.225999741,0.562113607,-0.006833081,60.49474282
13.426217,48.955683,888,4.338662398,8.43023E-05,0.715570629,0.283975436,0,7.78175E-05,0.000213998,0,7.78175E-05,20,42,38,1301,5.70416689,117.25,3.6,0.547292276,0.998108146,0.999180185,0.236583226,0.570790476,0.014435538,59.88858717
79.05030556,30.94966667,3784,749.5916857,0.000232476,0.019388495,0.320770332,0.001915602,0.000241775,1.85981E-05,0.381204783,0.275828079,23,43,34,1309,1.57500005,229.0833333,0.1,0.235132549,0.997087197,0.999430764,0.089077422,0.523790234,-0.130520327,64.01982932
79.55608333,30.56644444,1346,6215.320573,0.074247929,0.575572117,0.169513106,0.158282969,0.001154421,0.001612794,0.019608176,0,23,43,34,1317,16.35416603,190.9166667,0.45,0.480264213,0.998350127,0.999381772,0.192201259,0.56105935,0.09646471,57.55075576
79.55608333,30.56644444,1346,6215.320573,0.074247929,0.575572117,0.169513106,0.158282969,0.001154421,0.001612794,0.019608176,0,23,43,34,1317,16.35416603,190.9166667,0.15,0.372947828,0.997388345,0.999252258,0.13994465,0.530689467,-0.049997656,61.7249332
79.55608333,30.56644444,1346,6215.320573,0.074247929,0.575572117,0.169513106,0.158282969,0.001154421,0.001612794,0.019608176,0,23,43,34,1317,16.35416603,190.9166667,0.15,0.382753448,0.996680173,0.999071248,0.135379319,0.503726804,-0.166971112,65.05867669
79.57594444,30.56227778,1401,4104.045701,0.068578363,0.59851828,0.180123222,0.133634882,0.001120201,0.001663329,0.016361723,0,23,43,34,1330,16.21249962,190.9166667,0.4,0.467267242,0.998340579,0.999396725,0.186073103,0.555630628,0.057547462,58.65989734
79.57594444,30.56227778,1401,4104.045701,0.068578363,0.59851828,0.180123222,0.133634882,0.001120201,0.001663329,0.016361723,0,23,43,34,1330,16.21249962,190.9166667,0.15,0.358906569,0.997186564,0.999218344,0.133001956,0.525369384,-0.073132575,62.3842784
79.57594444,30.56227778,1401,4104.045701,0.068578363,0.59851828,0.180123222,0.133634882,0.001120201,0.001663329,0.016361723,0,23,43,34,1330,16.21249962,190.9166667,0.15,0.389976878,0.996318987,0.998993494,0.136412815,0.506329535,-0.127408005,63.93112813
-84.33889,31.30694,39,22027.17882,0.189758806,0.430893618,0.217533986,0.000102021,0.010295605,0.004684458,0.146731507,0,8,82,10,1332,19.05000114,188.6666667,1.87,0.444641041,0.997563908,0.998848865,0.176448541,0.563517125,0.123719499,56.77399429
-84.33889,31.30694,39,22027.17882,0.189758806,0.430893618,0.217533986,0.000102021,0.010295605,0.004684458,0.146731507,0,8,82,10,1332,19.05000114,188.6666667,2.03,0.427132016,0.99732743,0.998583128,0.167765185,0.562727764,0.137507233,56.38104385
-84.33889,31.30694,39,22027.17882,0.189758806,0.430893618,0.217533986,0.000102021,0.010295605,0.004684458,0.146731507,0,8,82,10,1332,19.05000114,188.6666667,2.7,0.381956387,0.997574748,0.997414912,0.150768621,0.560570855,0.108414385,57.21019002
-83.504417,35.692194,576,16.11249717,0.000559646,0.944850854,0.031484102,0,0.004421206,0.018460333,0.000223859,0,24,49,27,1371,12.90416718,174.9166667,0.86,0.546451212,0.996952497,0.998579219,0.200967489,0.533276838,0.012205954,59.9521303
13.4285,48.958833,949,2.713327249,7.78119E-05,0.701215163,0.298337418,0,7.78119E-05,0.000213983,0,7.78119E-05,20,42,38,1372,5.07499981,117.25,5.1,0.531106273,0.998247112,0.999249892,0.229981916,0.572497459,0.024708084,59.59581961
13.4285,48.958833,949,2.713327249,7.78119E-05,0.701215163,0.298337418,0,7.78119E-05,0.000213983,0,7.78119E-05,20,42,38,1372,5.07499981,117.25,2.8,0.551477733,0.998233184,0.999207305,0.242581682,0.5765426,0.024376347,59.60527412
13.4285,48.958833,949,2.713327249,7.78119E-05,0.701215163,0.298337418,0,7.78119E-05,0.000213983,0,7.78119E-05,20,42,38,1372,5.07499981,117.25,1.5,0.521782285,0.99772466,0.999049583,0.217730746,0.556554951,-0.030917161,61.1811391
13.4285,48.958833,949,2.713327249,7.78119E-05,0.701215163,0.298337418,0,7.78119E-05,0.000213983,0,7.78119E-05,20,42,38,1372,5.07499981,117.25,3.9,0.551490987,0.998265457,0.999225446,0.237039375,0.569539334,0.017697605,59.79561825
13.4285,48.958833,949,2.713327249,7.78119E-05,0.701215163,0.298337418,0,7.78119E-05,0.000213983,0,7.78119E-05,20,42,38,1372,5.07499981,117.25,2.8,0.563109564,0.998174125,0.999184848,0.240624381,0.568158762,0.018969629,59.75936557
13.4285,48.958833,949,2.713327249,7.78119E-05,0.701215163,0.298337418,0,7.78119E-05,0.000213983,0,7.78119E-05,20,42,38,1372,5.07499981,117.25,3.1,0.555397116,0.998120912,0.999154448,0.246318617,0.578424076,0.022275812,59.66513936
13.4285,48.958833,949,2.713327249,7.78119E-05,0.701215163,0.298337418,0,7.78119E-05,0.000213983,0,7.78119E-05,20,42,38,1372,5.07499981,117.25,3.3,0.547931916,0.997995292,0.999118557,0.243574797,0.578071606,0.014687429,59.88140826
13.4285,48.958833,949,2.713327249,7.78119E-05,0.701215163,0.298337418,0,7.78119E-05,0.000213983,0,7.78119E-05,20,42,38,1372,5.07499981,117.25,4.2,0.541175474,0.99828462,0.999247725,0.240150642,0.578948878,0.02571751,59.56705096
13.4285,48.958833,949,2.713327249,7.78119E-05,0.701215163,0.298337418,0,7.78119E-05,0.000213983,0,7.78119E-05,20,42,38,1372,5.07499981,117.25,2.5,0.570077249,0.998425433,0.999271099,0.25275592,0.580157829,0.04062513,59.14218379
13.4285,48.958833,949,2.713327249,7.78119E-05,0.701215163,0.298337418,0,7.78119E-05,0.000213983,0,7.78119E-05,20,42,38,1372,5.07499981,117.25,3.7,0.572545245,0.998178038,0.999167732,0.242257834,0.566337448,0.023598095,59.6274543
13.4285,48.958833,949,2.713327249,7.78119E-05,0.701215163,0.298337418,0,7.78119E-05,0.000213983,0,7.78119E-05,20,42,38,1372,5.07499981,117.25,3,0.535922939,0.99767482,0.999007161,0.229264241,0.564710503,-0.016720147,60.7765242
13.43015,48.960433,973,1.913805045,5.83582E-05,0.694922838,0.304649202,0,7.78109E-05,0.00021398,0,7.78109E-05,20,42,38,1372,5.07499981,117.25,3.9,0.56046728,0.998315137,0.999246129,0.245337076,0.577599131,0.045697171,58.99763062
13.43015,48.960433,973,1.913805045,5.83582E-05,0.694922838,0.304649202,0,7.78109E-05,0.00021398,0,7.78109E-05,20,42,38,1372,5.07499981,117.25,2.3,0.514454167,0.997986152,0.999160939,0.221238314,0.566026338,-0.016790354,60.77852509
13.43015,48.960433,973,1.913805045,5.83582E-05,0.694922838,0.304649202,0,7.78109E-05,0.00021398,0,7.78109E-05,20,42,38,1372,5.07499981,117.25,4.3,0.578016584,0.99825634,0.999185169,0.246405401,0.569615025,0.037695593,59.22567561
13.43015,48.960433,973,1.913805045,5.83582E-05,0.694922838,0.304649202,0,7.78109E-05,0.00021398,0,7.78109E-05,20,42,38,1372,5.07499981,117.25,2.8,0.519373601,0.997960375,0.999146704,0.226715692,0.569884734,-0.017566787,60.80065343
13.43015,48.960433,973,1.913805045,5.83582E-05,0.694922838,0.304649202,0,7.78109E-05,0.00021398,0,7.78109E-05,20,42,38,1372,5.07499981,117.25,3.8,0.574175157,0.998387282,0.999261532,0.255781494,0.582314042,0.048390509,58.92087048
13.43015,48.960433,973,1.913805045,5.83582E-05,0.694922838,0.304649202,0,7.78109E-05,0.00021398,0,7.78109E-05,20,42,38,1372,5.07499981,117.25,3.4,0.506986312,0.998078066,0.99917977,0.22019945,0.571548295,0.01194769,59.95949082
13.43015,48.960433,973,1.913805045,5.83582E-05,0.694922838,0.304649202,0,7.78109E-05,0.00021398,0,7.78109E-05,20,42,38,1372,5.07499981,117.25,3.9,0.541496506,0.998280511,0.999246262,0.247410026,0.586781877,0.025167512,59.5827259
13.43015,48.960433,973,1.913805045,5.83582E-05,0.694922838,0.304649202,0,7.78109E-05,0.00021398,0,7.78109E-05,20,42,38,1372,5.07499981,117.25,4.2,0.57434946,0.998155769,0.99916647,0.246941558,0.572396563,0.040173244,59.15506256
