DOC,DEM,farmland,forest,grassland,shrub,wetland,tundra,impermeablelayer,bareland,icesnow,bio12,bio1,t_clay,t_sand,t_silt,solar,DA,DADOM
16.21,349,0.048466885,0.747699553,0.129486001,0.000185895,0.0013529,0,0.072808766,0,0,1633,25.23333359,14,77,9,213.1666667,0.998658027771191,0.999362742399476
14.06,349,0.048466885,0.747699553,0.129486001,0.000185895,0.0013529,0,0.072808766,0,0,1633,25.23333359,14,77,9,213.1666667,0.998546740797566,0.999371256729667
15.88,349,0.048466885,0.747699553,0.129486001,0.000185895,0.0013529,0,0.072808766,0,0,1633,25.23333359,14,77,9,213.1666667,0.998634173443641,0.999376243191929
17.97,349,0.048466885,0.747699553,0.129486001,0.000185895,0.0013529,0,0.072808766,0,0,1633,25.23333359,14,77,9,213.1666667,0.998622628716301,0.999331695065328
4.98,424,0.006424759,0.977337055,0.014700553,5.8763E-05,0,0,0.00147887,0,0,1635,24.73333359,26,60,14,211.1666667,0.998534256664834,0.999342289479243
2.936,424,0.006424759,0.977337055,0.014700553,5.8763E-05,0,0,0.00147887,0,0,1635,24.73333359,26,60,14,211.1666667,0.998736472875825,0.999413992368565
6.676,424,0.006424759,0.977337055,0.014700553,5.8763E-05,0,0,0.00147887,0,0,1635,24.73333359,26,60,14,211.1666667,0.998573582012557,0.9993419754139
5.086,424,0.006424759,0.977337055,0.014700553,5.8763E-05,0,0,0.00147887,0,0,1635,24.73333359,26,60,14,211.1666667,0.998659757366472,0.999427663179456
4.088,424,0.006424759,0.977337055,0.014700553,5.8763E-05,0,0,0.00147887,0,0,1635,24.73333359,26,60,14,211.1666667,0.998632153957695,0.999405881806971
3.701,424,0.006424759,0.977337055,0.014700553,5.8763E-05,0,0,0.00147887,0,0,1635,24.73333359,26,60,14,211.1666667,0.998705226571643,0.999453926030337
3.35,424,0.006424759,0.977337055,0.014700553,5.8763E-05,0,0,0.00147887,0,0,1635,24.73333359,26,60,14,211.1666667,0.998734269449208,0.999473891144465
4.546,424,0.006424759,0.977337055,0.014700553,5.8763E-05,0,0,0.00147887,0,0,1635,24.73333359,26,60,14,211.1666667,0.99858963384108,0.999374540492444
6.914,424,0.006424759,0.977337055,0.014700553,5.8763E-05,0,0,0.00147887,0,0,1635,24.73333359,26,60,14,211.1666667,0.998770602747447,0.999499577862359
3.732,424,0.006424759,0.977337055,0.014700553,5.8763E-05,0,0,0.00147887,0,0,1635,24.73333359,26,60,14,211.1666667,0.998545616039246,0.999405203642229
5.914,424,0.006424759,0.977337055,0.014700553,5.8763E-05,0,0,0.00147887,0,0,1635,24.73333359,26,60,14,211.1666667,0.998538035080884,0.99934525429686
13.34,424,0.006424759,0.977337055,0.014700553,5.8763E-05,0,0,0.00147887,0,0,1635,24.73333359,26,60,14,211.1666667,0.998528183024231,0.999317972325956
3.919,410,0.036932208,0.941012281,0.018852957,2.93812E-05,9.79374E-06,0,0.003163379,0,0,1642,24.87083435,26,60,14,210.1666667,0.998517420179249,0.999393809611505
5.024,410,0.036932208,0.941012281,0.018852957,2.93812E-05,9.79374E-06,0,0.003163379,0,0,1642,24.87083435,26,60,14,210.1666667,0.998426704811684,0.999300881515111
4.306,410,0.036932208,0.941012281,0.018852957,2.93812E-05,9.79374E-06,0,0.003163379,0,0,1642,24.87083435,26,60,14,210.1666667,0.998751070818523,0.999482815713789
3.346,410,0.036932208,0.941012281,0.018852957,2.93812E-05,9.79374E-06,0,0.003163379,0,0,1642,24.87083435,26,60,14,210.1666667,0.99853961097627,0.99937616702455
3.955,410,0.036932208,0.941012281,0.018852957,2.93812E-05,9.79374E-06,0,0.003163379,0,0,1642,24.87083435,26,60,14,210.1666667,0.998547677557198,0.999391472265128
2.769,410,0.036932208,0.941012281,0.018852957,2.93812E-05,9.79374E-06,0,0.003163379,0,0,1642,24.87083435,26,60,14,210.1666667,0.998640451026363,0.999455169708636
1.87,410,0.036932208,0.941012281,0.018852957,2.93812E-05,9.79374E-06,0,0.003163379,0,0,1642,24.87083435,26,60,14,210.1666667,0.998722093643675,0.999519391159847
9.495,410,0.036932208,0.941012281,0.018852957,2.93812E-05,9.79374E-06,0,0.003163379,0,0,1642,24.87083435,26,60,14,210.1666667,0.998468996351154,0.99936748835919
8.127,410,0.036932208,0.941012281,0.018852957,2.93812E-05,9.79374E-06,0,0.003163379,0,0,1642,24.87083435,26,60,14,210.1666667,0.998686742496192,0.999443879383056
1.64,410,0.036932208,0.941012281,0.018852957,2.93812E-05,9.79374E-06,0,0.003163379,0,0,1642,24.87083435,26,60,14,210.1666667,0.998756184709025,0.999514601943459
6.284,410,0.036932208,0.941012281,0.018852957,2.93812E-05,9.79374E-06,0,0.003163379,0,0,1642,24.87083435,26,60,14,210.1666667,0.998675186638603,0.999442162982483
8.611,410,0.036932208,0.941012281,0.018852957,2.93812E-05,9.79374E-06,0,0.003163379,0,0,1642,24.87083435,26,60,14,210.1666667,0.99867136872095,0.999449584492896
3.355,344,0.038710767,0.758374317,0.126031619,0.000168858,0.002406231,0,0.074149904,0.000158305,0,1642,25.26250076,14,77,9,213.1666667,0.998472342845211,0.999391624866804
10.95,344,0.038710767,0.758374317,0.126031619,0.000168858,0.002406231,0,0.074149904,0.000158305,0,1642,25.26250076,14,77,9,213.1666667,0.998487350812984,0.999333746050166
6.988,344,0.038710767,0.758374317,0.126031619,0.000168858,0.002406231,0,0.074149904,0.000158305,0,1642,25.26250076,14,77,9,213.1666667,0.998232546021853,0.999270982545056
6.343,344,0.038710767,0.758374317,0.126031619,0.000168858,0.002406231,0,0.074149904,0.000158305,0,1642,25.26250076,14,77,9,213.1666667,0.998390404798134,0.999347943284964
5.097,344,0.038710767,0.758374317,0.126031619,0.000168858,0.002406231,0,0.074149904,0.000158305,0,1642,25.26250076,14,77,9,213.1666667,0.998475878827196,0.999397191214603
8.324,344,0.038710767,0.758374317,0.126031619,0.000168858,0.002406231,0,0.074149904,0.000158305,0,1642,25.26250076,14,77,9,213.1666667,0.998558340327421,0.99940401963542
5.761,344,0.038710767,0.758374317,0.126031619,0.000168858,0.002406231,0,0.074149904,0.000158305,0,1642,25.26250076,14,77,9,213.1666667,0.998340101266735,0.999326851983338
6.298,344,0.038710767,0.758374317,0.126031619,0.000168858,0.002406231,0,0.074149904,0.000158305,0,1642,25.26250076,14,77,9,213.1666667,0.998222397914054,0.999304534484485
7.458,344,0.038710767,0.758374317,0.126031619,0.000168858,0.002406231,0,0.074149904,0.000158305,0,1642,25.26250076,14,77,9,213.1666667,0.998587907837846,0.999402134827788
10.54,344,0.038710767,0.758374317,0.126031619,0.000168858,0.002406231,0,0.074149904,0.000158305,0,1642,25.26250076,14,77,9,213.1666667,0.998554724653856,0.999423927268188
5.499,344,0.038710767,0.758374317,0.126031619,0.000168858,0.002406231,0,0.074149904,0.000158305,0,1642,25.26250076,14,77,9,213.1666667,0.998450827028377,0.999390475386416
11.24,344,0.038710767,0.758374317,0.126031619,0.000168858,0.002406231,0,0.074149904,0.000158305,0,1642,25.26250076,14,77,9,213.1666667,0.998426686836356,0.999372260109483
11.82,344,0.038710767,0.758374317,0.126031619,0.000168858,0.002406231,0,0.074149904,0.000158305,0,1642,25.26250076,14,77,9,213.1666667,0.998468102863607,0.999334824463541
0.5,442,0.014703202,0.878190829,0.007507833,0.09214238,0.001857429,0,0.001692517,0.003905809,0,1655,22.44166756,47,22,31,207.5,0.998535809491029,0.999493245809833
0.4,442,0.014703202,0.878190829,0.007507833,0.09214238,0.001857429,0,0.001692517,0.003905809,0,1655,22.44166756,47,22,31,207.5,0.998332694100146,0.999419327815329
0.4,442,0.014703202,0.878190829,0.007507833,0.09214238,0.001857429,0,0.001692517,0.003905809,0,1655,22.44166756,47,22,31,207.5,0.998078631088846,0.999323041655351
0.2,3270,0.008625855,0.024881934,0.591950377,0.001356876,0.000704871,0.000748925,0,0.137758159,0.233973003,1657,4.51249981,23,43,34,215.8333333,0.998398748850376,0.999451033108623
0.1,3270,0.008625855,0.024881934,0.591950377,0.001356876,0.000704871,0.000748925,0,0.137758159,0.233973003,1657,4.51249981,23,43,34,215.8333333,0.996644858783488,0.999336569524392
0.1,3270,0.008625855,0.024881934,0.591950377,0.001356876,0.000704871,0.000748925,0,0.137758159,0.233973003,1657,4.51249981,23,43,34,215.8333333,0.995375621369524,0.999009538872001
1.465,333,0.047203265,0.733514747,0.140688443,0.000117847,0.002785485,0,0.075690211,0,0,1662,25.25416756,14,77,9,213.1666667,0.998469852412794,0.99945950318909
5.286,333,0.047203265,0.733514747,0.140688443,0.000117847,0.002785485,0,0.075690211,0,0,1662,25.25416756,14,77,9,213.1666667,0.998565978511879,0.99941129585272
3.936,333,0.047203265,0.733514747,0.140688443,0.000117847,0.002785485,0,0.075690211,0,0,1662,25.25416756,14,77,9,213.1666667,0.998614247480158,0.999387204024383
1.4,333,0.047203265,0.733514747,0.140688443,0.000117847,0.002785485,0,0.075690211,0,0,1662,25.25416756,14,77,9,213.1666667,0.998184369697963,0.999425449279218
1.054,333,0.047203265,0.733514747,0.140688443,0.000117847,0.002785485,0,0.075690211,0,0,1662,25.25416756,14,77,9,213.1666667,0.998528082822061,0.999567556224485
1.869,333,0.047203265,0.733514747,0.140688443,0.000117847,0.002785485,0,0.075690211,0,0,1662,25.25416756,14,77,9,213.1666667,0.998024750936076,0.999375464209833
1.464,333,0.047203265,0.733514747,0.140688443,0.000117847,0.002785485,0,0.075690211,0,0,1662,25.25416756,14,77,9,213.1666667,0.998300381235379,0.999467414066019
1.287,333,0.047203265,0.733514747,0.140688443,0.000117847,0.002785485,0,0.075690211,0,0,1662,25.25416756,14,77,9,213.1666667,0.998338694127253,0.999428966269407
4.3,333,0.047203265,0.733514747,0.140688443,0.000117847,0.002785485,0,0.075690211,0,0,1662,25.25416756,14,77,9,213.1666667,0.998270731550912,0.999469570551649
1.927,333,0.047203265,0.733514747,0.140688443,0.000117847,0.002785485,0,0.075690211,0,0,1662,25.25416756,14,77,9,213.1666667,0.998214243881827,0.999409734832988
1.307,333,0.047203265,0.733514747,0.140688443,0.000117847,0.002785485,0,0.075690211,0,0,1662,25.25416756,14,77,9,213.1666667,0.998253725242068,0.99939389228044
0.8777,333,0.047203265,0.733514747,0.140688443,0.000117847,0.002785485,0,0.075690211,0,0,1662,25.25416756,14,77,9,213.1666667,0.998197203593501,0.999443306323948
2.118,333,0.047203265,0.733514747,0.140688443,0.000117847,0.002785485,0,0.075690211,0,0,1662,25.25416756,14,77,9,213.1666667,0.998632752695531,0.999460180770868
0.66,474,0.001611027,0.984055887,0.012584796,7.22434E-06,2.1673E-05,0,0.001625476,9.39164E-05,0,1738,9.8708334,23,41,36,163.6666667,0.997561494281202,0.997992348287599
0.71,474,0.001611027,0.984055887,0.012584796,7.22434E-06,2.1673E-05,0,0.001625476,9.39164E-05,0,1738,9.8708334,23,41,36,163.6666667,0.996614535638076,0.997926984403746
0.69,474,0.001611027,0.984055887,0.012584796,7.22434E-06,2.1673E-05,0,0.001625476,9.39164E-05,0,1738,9.8708334,23,41,36,163.6666667,0.997726197558899,0.998619969341918
0.2,3242,0.009785922,0.02846238,0.587905976,0.001881212,0.000940606,0.000804942,9.04429E-06,0.138052041,0.232157877,1761,5.39583349,23,43,34,215.8333333,0.997817649581708,0.999303521579862
0.1,3242,0.009785922,0.02846238,0.587905976,0.001881212,0.000940606,0.000804942,9.04429E-06,0.138052041,0.232157877,1761,5.39583349,23,43,34,215.8333333,0.99703343705334,0.99937069391196
0.1,3242,0.009785922,0.02846238,0.587905976,0.001881212,0.000940606,0.000804942,9.04429E-06,0.138052041,0.232157877,1761,5.39583349,23,43,34,215.8333333,0.996033380166332,0.999076231189632
1.4,0,0.216307886,0.540270923,0.031796703,0.061052189,1.05009E-05,0,0.129307991,0.021253807,0,1779,22.30833435,0,0,0,159.8333333,0.998139841762039,0.99950421258869
1.7,14,0.357051115,0.386090429,0.034237091,0.043318148,0.00014048,0,0.177376628,0.001786108,0,1820,22.13333321,21,39,40,162.25,0.998331134819958,0.999583722889321
0.45,373,0.000770533,0.968724631,0.029197683,0,0,0,0.001272755,3.43988E-05,0,1907,9.32916641,21,47,32,148.0833333,0.997182682985382,0.998332526902238
0.53,373,0.000770533,0.968724631,0.029197683,0,0,0,0.001272755,3.43988E-05,0,1907,9.32916641,21,47,32,148.0833333,0.997078573809601,0.998025502192495
1.24,633,0.00420172,0.966693684,0.023011636,0.003577518,9.31645E-06,0,0.002385012,0.000121114,0,2048,21.37916756,7,78,15,237.1666667,0.997523401523383,0.998887502190715
0.8,633,0.00420172,0.966693684,0.023011636,0.003577518,9.31645E-06,0,0.002385012,0.000121114,0,2048,21.37916756,7,78,15,237.1666667,0.997429142973502,0.99874095660909
1.09,633,0.00420172,0.966693684,0.023011636,0.003577518,9.31645E-06,0,0.002385012,0.000121114,0,2048,21.37916756,7,78,15,237.1666667,0.997326593726904,0.974856071138222
